assembly,body,engine,transmission,fuel,car_age,city_grouped,registered_grouped,log_mileage,make_freq,model_freq,Actual,Predicted,Error,Abs_Error
Imported,Hatchback,1000,0,Petrol,29,Other,Punjab,12.429220196836383,0.2909941216589263,0.009028612256828295,449999.99999999994,530511.1974301856,-80511.19743018568,80511.19743018568
Local,SUV,2000,1,Petrol,5,Lahore,Punjab,10.404293143019792,0.022766392777110196,0.012698515800071449,7690000.000000006,7648017.072202046,41982.927797959186,41982.927797959186
Local,Hatchback,660,0,Petrol,5,Karachi,Sindh,10.645448706505872,0.2909941216589263,0.05707836705530837,2199999.9999999995,2144981.2742357715,55018.72576422803,55018.72576422803
Local,Hatchback,660,0,Petrol,4,Faisalabad,Punjab,10.165890277802454,0.2909941216589263,0.05707836705530837,2400000.000000001,2490237.761512079,-90237.76151207788,90237.76151207788
Local,Sedan,1600,1,Petrol,12,Other,Lahore,11.638676670275789,0.3168458315741613,0.16566529180604722,2700000.0,3148036.0549485656,-448036.05494856555,448036.05494856555
Local,Crossover,1490,1,Petrol,5,Lahore,Lahore,10.404293143019792,0.00630054236627586,0.0055373323373713096,6999999.999999995,6954188.282965977,45811.7170340186,45811.7170340186
Imported,Unknown,1300,1,Petrol,8,Islamabad,Islamabad,10.950824090522445,0.3168458315741613,0.01640089636582118,5300000.000000001,3514644.3337321505,1785355.6662678504,1785355.6662678504
Local,Hatchback,1000,0,Petrol,8,Gujranwala,Lahore,11.686887175419702,0.2909941216589263,0.030479685622422138,2050000.000000001,2057743.010380596,-7743.010380594991,7743.010380594991
Local,Hatchback,1000,0,Petrol,12,Karachi,Karachi,10.252981776705631,0.2909941216589263,0.05779286155045305,1284999.999999999,1311510.2840009592,-26510.28400096018,26510.28400096018
Local,Sedan,1300,1,Petrol,5,Rawalpindi,Islamabad,9.798182590890704,0.3168458315741613,0.01640089636582118,4349999.999999996,4423060.847875431,-73060.8478754349,73060.8478754349
Local,Sedan,1300,0,Petrol,10,Other,Sindh,11.715874472198905,0.3168458315741613,0.16566529180604722,3099999.9999999986,3339113.1410973947,-239113.14109739615,239113.14109739615
Imported,Unknown,1500,1,Petrol,14,Other,Islamabad,12.013706813470414,0.01946997499269267,0.0006333019388782437,2050000.000000001,2800258.462291612,-750258.4622916109,750258.4622916109
Local,Sedan,1300,0,Petrol,16,Karachi,Karachi,11.821887014814502,0.3168458315741613,0.16566529180604722,1810000.0000000012,2082446.165325726,-272446.16532572475,272446.16532572475
Imported,SUV,4700,1,Petrol,25,Rawalpindi,Lahore,11.751950239425476,0.3168458315741613,0.009532006105680231,9500000.000000015,9796539.750404742,-296539.7504047267,296539.7504047267
Imported,Unknown,1700,0,Petrol,34,Lahore,Lahore,8.517393171418904,0.21353642298074113,0.10736903640674222,974999.9999999999,1582107.213834105,-607107.2138341052,607107.2138341052
Local,Sedan,1800,1,Petrol,5,Lahore,Punjab,10.736418414365376,0.21353642298074113,0.10736903640674222,6849999.999999996,7300920.315791603,-450920.3157916069,450920.3157916069
Imported,Sedan,1000,1,Petrol,19,Gujranwala,Lahore,12.049424683420915,0.3168458315741613,0.0021272449741807672,2275000.000000001,2167332.0511648646,107667.94883513637,107667.94883513637
Local,Hatchback,1000,0,Petrol,30,Karachi,Sindh,13.698977865303197,0.2909941216589263,0.009028612256828295,180000.00000000003,257675.29246435987,-77675.29246435984,77675.29246435984
Local,Unknown,660,1,Petrol,19,Faisalabad,Lahore,11.522885696764481,0.040807378779513494,0.01021402357831834,870000.0000000006,1078989.600435368,-208989.60043536744,208989.60043536744
Local,Sedan,1800,1,Petrol,9,Karachi,Karachi,11.264476926102367,0.3168458315741613,0.16566529180604722,4960000.000000002,4439180.981023075,520819.0189769268,520819.0189769268
Local,Sedan,1300,0,Petrol,14,Lahore,Lahore,11.418625774449598,0.3168458315741613,0.16566529180604722,2495000.000000002,2517873.0790037345,-22873.07900373265,22873.07900373265
Imported,Hatchback,660,1,Petrol,9,Karachi,Karachi,11.289794413577894,0.040807378779513494,0.011691728102367575,3225000.0000000023,2951027.9095229455,273972.0904770568,273972.0904770568
Imported,Hatchback,1000,1,Petrol,11,Lahore,Punjab,11.719947764402807,0.3168458315741613,0.024715014127504792,2990000.000000002,2919487.8299959563,70512.17000404559,70512.17000404559
Local,SUV,1999,1,Petrol,4,Karachi,Sindh,8.906664409770052,0.022766392777110196,0.012698515800071449,7100000.000000005,8283820.740391208,-1183820.7403912032,1183820.7403912032
Imported,Crossover,1500,1,Hybrid,11,Other,Islamabad,11.264476926102367,0.21353642298074113,0.009483290571920367,5500000.000000001,5608600.603143582,-108600.60314358119,108600.60314358119
Imported,Mini Van,660,1,Petrol,9,Karachi,Sindh,11.918397239722838,0.21353642298074113,0.0001948621350394596,1249999.999999999,1958423.4251921568,-708423.4251921577,708423.4251921577
Local,Hatchback,1000,0,Petrol,5,Lahore,Punjab,10.165890277802454,0.2909941216589263,0.030479685622422138,2700000.0,2884753.3560761577,-184753.35607615765,184753.35607615765
Local,Sedan,1800,1,Petrol,8,Karachi,Karachi,11.39640288460621,0.3168458315741613,0.16566529180604722,4449999.999999997,4754811.709507667,-304811.70950767025,304811.70950767025
Local,Sedan,1600,1,Petrol,19,Sargodha,Islamabad,12.409017571151187,0.2909941216589263,0.0058133870286772105,1465000.0000000012,1352454.2129028868,112545.78709711437,112545.78709711437
Local,Sedan,1500,1,Petrol,21,Karachi,Karachi,12.193114044365782,0.21353642298074113,0.10736903640674222,1229999.9999999995,1368245.6566954774,-138245.6566954779,138245.6566954779
Imported,Sedan,1800,1,Petrol,17,Other,Sindh,11.66754175067196,0.3168458315741613,0.16566529180604722,2349999.999999999,2897986.7718879925,-547986.7718879934,547986.7718879934
Local,Unknown,1000,0,Petrol,11,Lahore,Punjab,11.884495917930655,0.2909941216589263,0.05779286155045305,1625000.0000000012,1514215.5422731885,110784.45772681269,110784.45772681269
Imported,Sedan,1500,0,Petrol,36,Peshawar,Islamabad,11.9040617372138,0.3168458315741613,0.16566529180604722,999999.9999999997,1037511.0324925333,-37511.032492533675,37511.032492533675
Local,SUV,2800,1,Diesel,5,Lahore,Un-Registered,10.434145214930487,0.3168458315741613,0.011025949140982755,20500000.000000022,20746865.38907144,-246865.3890714161,246865.3890714161
Local,Sedan,1600,0,Petrol,23,Other,Sindh,12.206077645517674,0.21353642298074113,0.10736903640674222,1299999.9999999993,1315204.8869526363,-15204.886952636996,15204.886952636996
Local,Sedan,1800,1,Petrol,18,Lahore,Lahore,12.04355959836804,0.21353642298074113,0.10736903640674222,2250000.000000001,2024810.524075836,225189.475924165,225189.475924165
Local,Sedan,1500,1,Petrol,22,Lahore,Lahore,9.61587214452889,0.21353642298074113,0.10736903640674222,1380000.0000000005,1800820.9859138003,-420820.98591379984,420820.98591379984
Imported,SUV,3000,1,Diesel,28,Faisalabad,Other,11.849404844423074,0.3168458315741613,0.01230879152999253,4099999.999999998,2596996.4102681805,1503003.5897318176,1503003.5897318176
Local,Hatchback,800,0,Petrol,15,Other,Punjab,11.477308649967686,0.2909941216589263,0.06034230781721932,729999.9999999998,773249.371754496,-43249.37175449624,43249.37175449624
Imported,Crossover,1800,1,Hybrid,8,Islamabad,Islamabad,10.275085591132715,0.3168458315741613,0.002565684778019551,7649999.999999994,9838663.324748022,-2188663.324748028,2188663.324748028
Imported,Hatchback,660,1,Petrol,12,Karachi,Karachi,11.376910992051899,0.01946997499269267,0.005180085089798967,2199999.9999999995,2323052.012744807,-123052.01274480764,123052.01274480764
Local,Sedan,1300,1,Petrol,9,Other,Lahore,11.194550480751076,0.3168458315741613,0.16566529180604722,4199999.999999997,4026810.5635682945,173189.4364317027,173189.4364317027
Local,Crossover,1500,1,Petrol,4,Peshawar,Peshawar,7.252053951852814,0.21353642298074113,0.00248449222175311,7800000.000000004,7871757.348603978,-71757.3486039741,71757.3486039741
Imported,Hatchback,1000,1,Petrol,10,Islamabad,Islamabad,11.695255355062795,0.3168458315741613,0.012146406417459647,3000000.000000001,3241006.091443647,-241006.09144364623,241006.09144364623
Local,Sedan,1299,1,Petrol,4,Sialkot,Punjab,9.980494888896912,0.0030041245818583353,0.0014777045240492353,3099999.9999999986,3109982.811785079,-9982.81178508047,9982.81178508047
Local,Sedan,1500,0,Petrol,13,Islamabad,Islamabad,11.849404844423074,0.21353642298074113,0.06985807541164626,2844999.999999999,2754194.7150324713,90805.28496752772,90805.28496752772
Local,Unknown,1000,0,Petrol,31,Rawalpindi,Peshawar,10.308985993422082,0.040807378779513494,0.003962196745802345,379999.9999999999,424790.5891785691,-44790.58917856921,44790.58917856921
Imported,Mini Van,660,1,Petrol,14,Faisalabad,Multan,11.49273296168228,0.2909941216589263,0.008070540092884285,1290000.0000000007,1627193.5722565537,-337193.572256553,337193.572256553
Local,Sedan,1800,1,Petrol,6,Lahore,Lahore,11.06665398721974,0.21353642298074113,0.10736903640674222,6374999.999999996,6428684.378882137,-53684.37888214085,53684.37888214085
Local,Hatchback,660,0,Petrol,6,Multan,Punjab,10.165890277802454,0.2909941216589263,0.05707836705530837,2349999.999999999,2344651.106761551,5348.893238448072,5348.893238448072
Local,Sedan,1300,0,Petrol,11,Islamabad,Karachi,11.736077016252437,0.3168458315741613,0.16566529180604722,3249999.9999999986,2603130.8525980213,646869.1474019773,646869.1474019773
Local,Hatchback,800,0,Petrol,18,Lahore,Lahore,12.019182669381218,0.2909941216589263,0.06034230781721932,630000.0000000006,655912.9800969124,-25912.98009691178,25912.98009691178
Imported,Hatchback,660,1,Petrol,11,Peshawar,Islamabad,11.596448263941499,0.2909941216589263,0.001201649832743334,3099999.9999999986,2565765.6700043553,534234.3299956433,534234.3299956433
Local,Sedan,1500,1,Petrol,5,Rawalpindi,Islamabad,11.002116507732017,0.3168458315741613,0.01640089636582118,4999999.999999999,5522223.433661262,-522223.4336612625,522223.4336612625
Local,Sedan,1299,1,Petrol,5,Karachi,Sindh,8.683046555502886,0.0030041245818583353,0.0014777045240492353,3400000.000000002,3397948.5956567987,2051.404343203176,2051.404343203176
Imported,Crossover,1500,1,Petrol,5,Other,Karachi,10.465984899076615,0.00630054236627586,0.0055373323373713096,6775000.000000002,7386652.979626036,-611652.9796260344,611652.9796260344
Local,Sedan,1600,1,Petrol,4,Other,Islamabad,10.373522431293592,0.3168458315741613,0.16566529180604722,6599999.999999998,6264541.216770437,335458.7832295615,335458.7832295615
Local,Sedan,1500,0,Petrol,20,Other,Other,7.118826249062078,0.21353642298074113,0.10736903640674222,1279999.9999999988,2026735.3429976343,-746735.3429976355,746735.3429976355
Local,Hatchback,796,0,Petrol,9,Other,Lahore,10.571342565808699,0.2909941216589263,0.06034230781721932,1225000.0000000007,1337799.6374325703,-112799.63743256964,112799.63743256964
Imported,Hatchback,1000,1,Petrol,27,Karachi,Karachi,11.512925464970229,0.3168458315741613,0.024715014127504792,1400000.0000000007,1496413.035107283,-96413.03510728222,96413.03510728222
Local,Mini Van,800,0,Petrol,16,Multan,Multan,11.350418300109132,0.2909941216589263,0.016092364652008705,850000.0000000005,790848.0526683202,59151.94733168022,59151.94733168022
Local,Hatchback,1000,0,Petrol,7,Faisalabad,Islamabad,11.034905792929415,0.2909941216589263,0.05779286155045305,2625000.0000000005,2763338.77131063,-138338.77131062932,138338.77131062932
Local,Sedan,1500,0,Petrol,9,Lahore,Lahore,11.502885230075814,0.21353642298074113,0.06985807541164626,3149999.9999999995,3394374.6273398893,-244374.62733988976,244374.62733988976
Local,Hatchback,660,0,Petrol,4,Other,Islamabad,10.043292972227004,0.2909941216589263,0.05707836705530837,2589999.9999999995,2596849.5223251455,-6849.522325146012,6849.522325146012
Local,Sedan,1598,1,Petrol,4,Rawalpindi,Islamabad,9.741027444837728,0.3168458315741613,0.16566529180604722,6400000.000000001,6437202.455763801,-37202.45576380007,37202.45576380007
Imported,Unknown,1800,1,Hybrid,9,Lahore,Un-Registered,10.933124826700707,0.3168458315741613,0.002565684778019551,8400000.000000006,8934338.231113767,-534338.2311137617,534338.2311137617
Local,Van,800,0,Petrol,8,Other,Lahore,11.440365524765756,0.2909941216589263,0.016092364652008705,1229999.9999999995,1374944.87061268,-144944.87061268045,144944.87061268045
Local,Hatchback,1300,0,Petrol,14,Karachi,Sindh,11.51293546492023,0.2909941216589263,0.019713552661491995,1800000.000000001,1578271.461285363,221728.53871463798,221728.53871463798
Local,Sedan,1300,1,Petrol,7,Peshawar,Islamabad,11.127277689932466,0.21353642298074113,0.06985807541164626,3980000.0000000023,3977499.3902109866,2500.6097890157253,2500.6097890157253
Local,Sedan,1300,0,Petrol,5,Other,Islamabad,9.852246888342531,0.3168458315741613,0.01640089636582118,4050000.0000000033,4128999.8221162385,-78999.82211623527,78999.82211623527
Local,Sedan,1300,0,Petrol,17,Faisalabad,Lahore,11.451060699493427,0.3168458315741613,0.16566529180604722,2165000.000000001,2232287.8802428767,-67287.88024287578,67287.88024287578
Imported,SUV,2700,1,Petrol,8,Lahore,Un-Registered,10.434145214930487,0.3168458315741613,0.01230879152999253,28899999.99999997,29744518.948412117,-844518.9484121464,844518.9484121464
Local,Sedan,1300,0,Petrol,10,Other,Punjab,11.918397239722838,0.3168458315741613,0.16566529180604722,3375000.000000001,3013541.776524252,361458.22347574914,361458.22347574914
Local,Sedan,1300,0,Petrol,19,Lahore,Lahore,4.820281565605037,0.21353642298074113,0.06985807541164626,1600000.0000000012,1783199.8443464963,-183199.8443464951,183199.8443464951
Local,Sedan,1600,1,Petrol,6,Lahore,Lahore,10.757924157061597,0.3168458315741613,0.16566529180604722,5400000.000000005,5291745.182703277,108254.81729672756,108254.81729672756
Imported,Unknown,1600,1,Petrol,19,Islamabad,Lahore,11.775297421715827,9.74310675197298e-05,9.74310675197298e-05,4900000.000000004,2433942.2562213433,2466057.7437786604,2466057.7437786604
Imported,Unknown,1500,1,Hybrid,12,Peshawar,Peshawar,11.156264806643742,0.21353642298074113,0.009483290571920367,4999999.999999999,4855668.665132768,144331.33486723062,144331.33486723062
Local,Sedan,1800,1,Petrol,7,Karachi,Sindh,11.002116507732017,0.21353642298074113,0.10736903640674222,5900000.000000006,5490948.03476105,409051.9652389558,409051.9652389558
Imported,Station Wagon,1500,1,Petrol,19,Islamabad,Islamabad,12.100717685412471,0.01946997499269267,0.0002598161800526128,1869999.9999999993,2084310.3213131786,-214310.32131317933,214310.32131317933
Local,Hatchback,800,0,Petrol,29,Karachi,Sindh,9.392745258631441,0.2909941216589263,0.06034230781721932,294999.9999999998,310311.6762818301,-15311.676281830296,15311.676281830296
Local,Hatchback,800,0,Petrol,35,Karachi,Sindh,10.819798284210286,0.2909941216589263,0.06034230781721932,275000.0000000002,278444.9739464291,-3444.973946428916,3444.973946428916
Local,SUV,2700,1,Petrol,12,Multan,Lahore,10.463131911491967,0.3168458315741613,0.011025949140982755,9200000.000000004,8153961.50414265,1046038.4958573533,1046038.4958573533
Local,Sedan,1300,1,Petrol,12,Karachi,Karachi,11.440365524765756,0.21353642298074113,0.06985807541164626,2875000.000000001,2863334.622790616,11665.377209384926,11665.377209384926
Local,Sedan,1600,1,Petrol,8,Islamabad,Islamabad,11.156264806643742,0.3168458315741613,0.16566529180604722,5150000.000000002,4879776.055742654,270223.94425734784,270223.94425734784
Local,Sedan,1300,0,Petrol,17,Islamabad,Lahore,12.025755079404917,0.3168458315741613,0.16566529180604722,1899999.9999999993,1990851.9500052885,-90851.95000528917,90851.95000528917
Local,Hatchback,1300,0,Petrol,8,Lahore,Lahore,11.51293546492023,0.2909941216589263,0.019713552661491995,2229999.9999999995,2575965.1449447656,-345965.14494476607,345965.14494476607
Imported,Hatchback,1000,1,Petrol,13,Islamabad,Islamabad,11.362114203075018,0.3168458315741613,0.024715014127504792,2950000.000000002,2919209.502832164,30790.497167837806,30790.497167837806
Local,Hatchback,796,0,Petrol,5,Other,Punjab,10.308985993422082,0.002452015199246533,0.0018024747491150012,1600000.0000000012,1298002.167582317,301997.83241768414,301997.83241768414
Local,Unknown,1000,1,Petrol,4,Karachi,Sindh,6.481577129276431,0.022766392777110196,0.005618524893637751,3449999.999999999,3479606.676182461,-29606.676182461902,29606.676182461902
Local,Unknown,800,0,Petrol,8,Rawalpindi,Lahore,11.002116507732017,0.2909941216589263,0.016092364652008705,1529999.9999999988,1428126.9891177337,101873.01088226517,101873.01088226517
Imported,Station Wagon,1500,1,Hybrid,11,Other,Islamabad,11.677880424934983,0.3168458315741613,0.16566529180604722,5599999.999999999,4636826.976817963,963173.0231820364,963173.0231820364
Imported,Hatchback,1000,1,Petrol,12,Lahore,Islamabad,11.51293546492023,0.3168458315741613,0.024715014127504792,3249999.9999999986,3229196.2751298035,20803.724870195147,20803.724870195147
Local,Hatchback,800,0,Petrol,12,Peshawar,Karachi,11.367784079300558,0.2909941216589263,0.06034230781721932,870000.0000000006,887131.1222602904,-17131.12226028985,17131.12226028985
Imported,Hatchback,1500,1,Hybrid,12,Peshawar,Islamabad,11.736077016252437,0.3168458315741613,0.007177421973953428,3750000.0000000023,4677571.968410863,-927571.9684108603,927571.9684108603
Local,Sedan,1300,0,Petrol,13,Other,Sindh,11.461642696843066,0.3168458315741613,0.16566529180604722,2075000.0000000007,2519881.5820040856,-444881.58200408495,444881.58200408495
